"city","state","latitude","longitude"
"Omaha","NE",41.3,-96.05
"Omaha","NE",41.2,-96.18
"Omaha","NE",41.18,-96.19
"Omaha","NE",41.2,-96.12
"Omaha","NE",41.18,-96.13
"Omaha","NE",41.37,-96.11
"Omaha","NE",41.24,-96.12
"Bellevue","NE",41.18,-95.96
"Omaha","NE",41.34,-96
"Omaha","NE",41.26,-96.11
"Omaha","NE",41.18,-95.99
"Omaha","NE",41.3,-96.11
"Omaha","NE",41.29,-96.17
"Cedar Crest","NM",35.14,-106.37
"Edgewood","NM",35.08,-106.19
"Sandia Park","NM",35.18,-106.29
"Corrales","NM",35.23,-106.62
"Tijeras","NM",35.02,-106.31
"Bosque Farms","NM",34.86,-106.69
"Albuquerque","NM",35.2,-106.64
"Albuquerque","NM",35.08,-106.65
"Albuquerque","NM",35.1,-106.67
"Albuquerque","NM",35.03,-106.69
"Albuquerque","NM",35.08,-106.62
"Albuquerque","NM",35.13,-106.64
"Albuquerque","NM",35.07,-106.58
"Albuquerque","NM",35.16,-106.57
"Albuquerque","NM",35.11,-106.58
"Albuquerque","NM",35.14,-106.52
"Albuquerque","NM",35.1,-106.52
"Albuquerque","NM",35.18,-106.59
"Albuquerque","NM",35.2,-106.67
"Albuquerque","NM",35.05,-106.55
"Albuquerque","NM",35.05,-106.55
"Albuquerque","NM",35.15,-106.71
"Albuquerque","NM",35.05,-106.74
"Albuquerque","NM",35.18,-106.52
"Albuquerque","NM",35.07,-106.51
"Alamo","NV",37.38,-115.32
"Boulder City","NV",35.97,-114.83
"Henderson","NV",36.12,-114.93
"Henderson","NV",36.02,-115.05
"Henderson","NV",36.05,-115.08
"Henderson","NV",36.03,-114.97
"Jean","NV",35.8,-115.58
"Mesquite","NV",36.8,-114.09
"Laughlin","NV",35.14,-114.63
"North Las Vegas","NV",36.21,-115.12
"North Las Vegas","NV",36.26,-115.16
"North Las Vegas","NV",36.22,-115.18
"North Las Vegas","NV",36.28,-115.13
"North Las Vegas","NV",36.28,-115.13
"North Las Vegas","NV",35.93,-114.97
"Cal Nev Ari","NV",35.28,-114.87
"Overton","NV",36.54,-114.45
"Pioche","NV",38.12,-114.4
"Searchlight","NV",35.53,-114.91
"Henderson","NV",35.98,-115.1
"Henderson","NV",35.93,-114.97
"Pahrump","NV",36.12,-115.94
"Henderson","NV",36.04,-115.09
"Indian Springs","NV",36.57,-115.67
"North Las Vegas","NV",36.28,-115.15
"North Las Vegas","NV",36.28,-115.15
"North Las Vegas","NV",36.28,-115.13
"North Las Vegas","NV",36.28,-115.13
"Las Vegas","NV",36.17,-115.13
"Las Vegas","NV",36.15,-115.18
"Las Vegas","NV",36.11,-115.22
"Las Vegas","NV",36.15,-115.11
"Las Vegas","NV",36.18,-115.16
"Las Vegas","NV",36.17,-115.22
"Las Vegas","NV",36.21,-115.22
"Las Vegas","NV",36.13,-115.15
"Las Vegas","NV",36.17,-115.06
"Las Vegas","NV",36.07,-115.26
"Las Vegas","NV",36.23,-115.07
"Las Vegas","NV",36.14,-115.28
"Las Vegas","NV",36.08,-115.21
"Las Vegas","NV",36.09,-115.14
"Las Vegas","NV",36.09,-115.09
"Las Vegas","NV",36.12,-115.09
"Las Vegas","NV",36.11,-115.05
"Las Vegas","NV",36.03,-115.15
"Las Vegas","NV",36.1,-115.4
"Las Vegas","NV",36.19,-115.27
"Las Vegas","NV",36.23,-115.28
"Las Vegas","NV",36.26,-115.23
"Las Vegas","NV",36.29,-115.25
"Las Vegas","NV",36.2,-115.31
"Las Vegas","NV",36.13,-115.32
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",36.03,-115.2
"Las Vegas","NV",36,-115.2
"Las Vegas","NV",36.15,-115.05
"Las Vegas","NV",36.33,-115.26
"Las Vegas","NV",36.18,-115.33
"Las Vegas","NV",36.17,-115.27
"Las Vegas","NV",36.14,-115.22
"Las Vegas","NV",36.11,-115.27
"Las Vegas","NV",36.05,-115.28
"Las Vegas","NV",36.27,-115.29
"Las Vegas","NV",36.2,-115.03
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"The Lakes","NV",36.32,-114.82
"The Lakes","NV",35.93,-114.97
"Jean","NV",35.93,-114.97
"Indian Springs","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"The Lakes","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Las Vegas","NV",35.93,-114.97
"Bronx","NY",40.82,-73.92
"Bronx","NY",40.84,-73.92
"Bronx","NY",40.85,-73.91
"Bronx","NY",40.81,-73.92
"Bronx","NY",40.82,-73.91
"Bronx","NY",40.83,-73.91
"Bronx","NY",40.85,-73.9
"Bronx","NY",40.86,-73.89
"Bronx","NY",40.83,-73.89
"Bronx","NY",40.84,-73.88
"Bronx","NY",40.84,-73.84
"Bronx","NY",40.84,-73.86
"Bronx","NY",40.88,-73.91
"Bronx","NY",40.86,-73.79
"Bronx","NY",40.83,-73.82
"Bronx","NY",40.89,-73.85
"Bronx","NY",40.87,-73.87
"Bronx","NY",40.87,-73.9
"Bronx","NY",40.87,-73.85
"Bronx","NY",40.9,-73.86
"Bronx","NY",40.9,-73.9
"Bronx","NY",40.83,-73.87
"Bronx","NY",40.82,-73.86
"Bronx","NY",40.81,-73.89
"Bronx","NY",40.88,-73.83
"Akron","NY",43.02,-78.5
"Alden","NY",42.9,-78.52
"Angola","NY",42.63,-79.05
"Basom","NY",43.07,-78.4
"Boston","NY",42.63,-78.74
"Bowmansville","NY",42.94,-78.69
"Chaffee","NY",42.56,-78.49
"Clarence","NY",42.98,-78.61
"Clarence Center","NY",43.02,-78.63
"Colden","NY",42.66,-78.68
"Collins","NY",42.5,-78.88
"Corfu","NY",42.97,-78.39
"Cowlesville","NY",42.81,-78.46
"Depew","NY",42.9,-78.7
"Derby","NY",42.69,-78.98
"East Amherst","NY",43.03,-78.7
"East Aurora","NY",42.77,-78.6
"East Concord","NY",42.55,-78.62
"Eden","NY",42.65,-78.88
"Elma","NY",42.83,-78.64
"Getzville","NY",43.03,-78.76
"Glenwood","NY",42.6,-78.64
"Gowanda","NY",42.45,-78.93
"Grand Island","NY",43.01,-78.96
"Hamburg","NY",42.73,-78.84
"Holland","NY",42.64,-78.53
"Irving","NY",42.57,-79.09
"Lake View","NY",42.72,-78.94
"Lancaster","NY",42.9,-78.66
"Lawtons","NY",42.54,-78.88
"Marilla","NY",42.84,-78.56
"North Collins","NY",42.59,-78.91
"Orchard Park","NY",42.76,-78.75
"Sardinia","NY",42.53,-78.52
"South Wales","NY",42.72,-78.54
"Springville","NY",42.52,-78.69
"Strykersville","NY",42.72,-78.43
"Tonawanda","NY",43,-78.86
"West Falls","NY",42.69,-78.67
"Buffalo","NY",42.9,-78.89
"Buffalo","NY",42.89,-78.88
"Buffalo","NY",42.88,-78.87
"Buffalo","NY",42.88,-78.86
"Buffalo","NY",42.88,-78.81
"Buffalo","NY",42.95,-78.9
"Buffalo","NY",42.91,-78.85
"Buffalo","NY",42.91,-78.87
"Buffalo","NY",42.87,-78.83
"Buffalo","NY",42.91,-78.82
"Buffalo","NY",42.89,-78.82
"Buffalo","NY",42.92,-78.89
"Buffalo","NY",42.94,-78.84
"Buffalo","NY",42.93,-78.81
"Buffalo","NY",42.95,-78.86
"Buffalo","NY",42.97,-78.87
"Buffalo","NY",42.82,-78.82
"Buffalo","NY",42.79,-78.83
"Buffalo","NY",42.85,-78.82
"Buffalo","NY",42.98,-78.73
"Buffalo","NY",42.92,-78.88
"Buffalo","NY",42.97,-78.84
"Buffalo","NY",42.84,-78.76
"Buffalo","NY",42.93,-78.76
"Buffalo","NY",42.97,-78.8
"Buffalo","NY",42.88,-78.74
"Buffalo","NY",43.02,-78.79
"Buffalo","NY",42.77,-78.89
"Brooklyn","NY",40.7,-73.99
"Brooklyn","NY",40.65,-73.93
"Brooklyn","NY",40.62,-73.98
"Brooklyn","NY",40.69,-73.97
"Brooklyn","NY",40.7,-73.94
"Brooklyn","NY",40.67,-73.89
"Brooklyn","NY",40.67,-73.87
"Brooklyn","NY",40.62,-74.03
"Brooklyn","NY",40.63,-73.95
"Brooklyn","NY",40.71,-73.95
"Brooklyn","NY",40.66,-73.91
"Brooklyn","NY",40.67,-73.93
"Brooklyn","NY",40.6,-74
"Brooklyn","NY",40.67,-73.99
"Brooklyn","NY",40.68,-73.95
"Brooklyn","NY",40.68,-73.98
"Brooklyn","NY",40.64,-73.98
"Brooklyn","NY",40.63,-74
"Brooklyn","NY",40.64,-74.02
"Brooklyn","NY",40.69,-73.93
"Brooklyn","NY",40.73,-73.95
"Brooklyn","NY",40.6,-73.97
"Brooklyn","NY",40.58,-73.99
"Brooklyn","NY",40.66,-73.96
"Brooklyn","NY",40.65,-73.96
"Brooklyn","NY",40.62,-74.01
"Brooklyn","NY",40.6,-73.94
"Brooklyn","NY",40.62,-73.96
"Brooklyn","NY",40.68,-74
"Brooklyn","NY",40.66,-74
"Brooklyn","NY",40.68,-73.92
"Brooklyn","NY",40.62,-73.92
"Brooklyn","NY",40.58,-73.95
"Brooklyn","NY",40.64,-73.9
"Brooklyn","NY",40.7,-73.92
"Brooklyn","NY",40.68,-73.96
"Brooklyn","NY",40.65,-73.88
"Brooklyn","NY",40.65,-73.95
"Brooklyn","NY",40.65,-73.95
"Brooklyn","NY",40.65,-73.95
"Brooklyn","NY",40.65,-73.95
"Brooklyn","NY",40.65,-73.95
"Brooklyn","NY",40.65,-73.95
"Floral Park","NY",40.72,-73.7
"Elmont","NY",40.7,-73.7
"Franklin Square","NY",40.7,-73.68
"Great Neck","NY",40.77,-73.72
"Great Neck","NY",40.79,-73.73
"Great Neck","NY",40.8,-73.73
"Great Neck","NY",40.81,-73.74
"Manhasset","NY",40.8,-73.69
"New Hyde Park","NY",40.74,-73.68
"New Hyde Park","NY",40.76,-73.69
"Port Washington","NY",40.83,-73.69
"Inwood","NY",40.62,-73.75
"Mineola","NY",40.75,-73.64
"Albertson","NY",40.77,-73.65
"Atlantic Beach","NY",40.59,-73.73
"Baldwin","NY",40.65,-73.61
"Carle Place","NY",40.75,-73.61
"Cedarhurst","NY",40.63,-73.73
"East Rockaway","NY",40.64,-73.67
"Freeport","NY",40.65,-73.59
"Garden City","NY",40.73,-73.64
"Glen Cove","NY",40.86,-73.63
"Glen Head","NY",40.82,-73.6
"Greenvale","NY",40.81,-73.63
"Hempstead","NY",40.7,-73.62
"West Hempstead","NY",40.69,-73.65
"Uniondale","NY",40.7,-73.59
"East Meadow","NY",40.71,-73.56
"Uniondale","NY",40.75,-73.6
"Hewlett","NY",40.64,-73.69
"Island Park","NY",40.6,-73.66
"Lawrence","NY",40.62,-73.73
"Locust Valley","NY",40.88,-73.59
"Long Beach","NY",40.59,-73.67
"Lynbrook","NY",40.66,-73.67
"Malverne","NY",40.68,-73.67
"Merrick","NY",40.67,-73.55
"Old Westbury","NY",40.79,-73.6
"Rockville Centre","NY",40.66,-73.64
"Oceanside","NY",40.64,-73.64
"Roosevelt","NY",40.68,-73.59
"Roslyn","NY",40.79,-73.65
"Roslyn Heights","NY",40.79,-73.64
"Sea Cliff","NY",40.85,-73.64
"Valley Stream","NY",40.67,-73.7
"Valley Stream","NY",40.65,-73.71
"Westbury","NY",40.76,-73.58
"Williston Park","NY",40.76,-73.64
"Woodmere","NY",40.63,-73.71
"Garden City","NY",40.61,-73.74
"Bayville","NY",40.91,-73.56
"Bellmore","NY",40.67,-73.53
"Bethpage","NY",40.74,-73.49
"East Norwich","NY",40.85,-73.53
"Farmingdale","NY",40.73,-73.44
"Farmingdale","NY",40.75,-73.6
"Jericho","NY",40.79,-73.54
"Levittown","NY",40.72,-73.52
"Massapequa","NY",40.68,-73.46
"Massapequa Park","NY",40.69,-73.45
"Mill Neck","NY",40.89,-73.56
"Oyster Bay","NY",40.87,-73.52
"Seaford","NY",40.68,-73.49
"Syosset","NY",40.82,-73.5
"Wantagh","NY",40.68,-73.51
"Woodbury","NY",40.81,-73.47
"Hicksville","NY",40.76,-73.52
"Plainview","NY",40.78,-73.48
"Old Bethpage","NY",40.77,-73.46
"New York","NY",40.75,-74
"New York","NY",40.72,-73.99
"New York","NY",40.73,-73.99
"New York","NY",40.7,-74.04
"New York","NY",40.71,-74.01
"New York","NY",40.71,-74.01
"New York","NY",40.71,-74.01
"New York","NY",40.73,-73.98
"New York","NY",40.74,-73.98
"New York","NY",40.74,-74
"New York","NY",40.73,-74
"New York","NY",40.72,-74.01
"New York","NY",40.73,-74.01
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.97
"New York","NY",40.76,-73.99
"New York","NY",40.77,-73.99
"New York","NY",40.76,-73.98
"New York","NY",40.77,-73.96
"New York","NY",40.76,-73.97
"New York","NY",40.78,-73.98
"New York","NY",40.79,-73.98
"New York","NY",40.8,-73.97
"New York","NY",40.8,-73.95
"New York","NY",40.81,-73.95
"New York","NY",40.78,-73.95
"New York","NY",40.79,-73.95
"New York","NY",40.82,-73.94
"New York","NY",40.83,-73.95
"New York","NY",40.84,-73.94
"New York","NY",40.85,-73.93
"New York","NY",40.87,-73.92
"New York","NY",40.8,-73.93
"New York","NY",40.76,-73.99
"New York","NY",40.81,-73.94
"New York","NY",40.71,-74
"New York","NY",40.83,-73.94
"New York","NY",40.86,-73.93
"New York","NY",40.7,-74.01
"New York","NY",40.76,-73.95
"New York","NY",40.71,-74.01
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.99
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.75,-73.99
"New York","NY",40.76,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.77,-73.98
"New York","NY",40.77,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.81,-73.96
"New York","NY",40.75,-73.99
"New York","NY",40.75,-73.99
"New York","NY",40.75,-73.99
"New York","NY",40.75,-73.99
"New York","NY",40.75,-73.99
"New York","NY",40.75,-73.99
"New York","NY",40.78,-73.95
"New York","NY",40.76,-73.97
"New York","NY",40.76,-73.97
"New York","NY",40.76,-73.97
"New York","NY",40.76,-73.97
"New York","NY",40.76,-73.97
"New York","NY",40.75,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.77,-73.95
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.97
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.76,-73.97
"New York","NY",40.76,-73.97
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.76,-73.98
"New York","NY",40.75,-73.98
"New York","NY",40.75,-74
"New York","NY",40.71,-74.01
"New York","NY",40.71,-74.01
"New York","NY",40.72,-74
"New York","NY",40.71,-74.01
"New York","NY",40.71,-74.02
"New York","NY",40.71,-74.01
"New York","NY",40.72,-74.01
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.78,-73.98
"New York","NY",40.72,-74.02
"New York","NY",40.71,-74.01
"New York","NY",40.78,-73.98
"Glen Oaks","NY",40.74,-73.71
"Floral Park","NY",40.76,-73.71
"Long Island City","NY",40.75,-73.94
"Astoria","NY",40.77,-73.92
"Astoria","NY",40.76,-73.91
"Sunnyside","NY",40.74,-73.92
"Astoria","NY",40.77,-73.91
"Astoria","NY",40.76,-73.93
"Long Island City","NY",40.65,-73.87
"Flushing","NY",40.78,-73.83
"Flushing","NY",40.77,-73.82
"Flushing","NY",40.75,-73.82
"College Point","NY",40.79,-73.84
"Whitestone","NY",40.78,-73.81
"Flushing","NY",40.76,-73.8
"Bayside","NY",40.79,-73.78
"Bayside","NY",40.78,-73.78
"Bayside","NY",40.76,-73.77
"Little Neck","NY",40.76,-73.73
"Little Neck","NY",40.77,-73.75
"Oakland Gardens","NY",40.75,-73.76
"Fresh Meadows","NY",40.74,-73.79
"Fresh Meadows","NY",40.73,-73.8
"Flushing","NY",40.73,-73.82
"Corona","NY",40.75,-73.86
"East Elmhurst","NY",40.76,-73.87
"East Elmhurst","NY",40.76,-73.89
"Flushing","NY",40.77,-73.88
"Jackson Heights","NY",40.75,-73.88
"Elmhurst","NY",40.74,-73.88
"Rego Park","NY",40.72,-73.86
"Forest Hills","NY",40.72,-73.85
"Woodside","NY",40.74,-73.9
"Maspeth","NY",40.72,-73.9
"Middle Village","NY",40.72,-73.88
"Ridgewood","NY",40.7,-73.89
"Cambria Heights","NY",40.69,-73.74
"Saint Albans","NY",40.7,-73.76
"Springfield Gardens","NY",40.67,-73.75
"Howard Beach","NY",40.66,-73.84
"Kew Gardens","NY",40.71,-73.83
"Ozone Park","NY",40.68,-73.85
"Ozone Park","NY",40.68,-73.84
"Richmond Hill","NY",40.7,-73.83
"South Richmond Hill","NY",40.69,-73.82
"South Ozone Park","NY",40.67,-73.81
"Woodhaven","NY",40.69,-73.86
"Rosedale","NY",40.66,-73.74
"Hollis","NY",40.71,-73.77
"Bellerose","NY",40.73,-73.72
"Queens Village","NY",40.73,-73.75
"Queens Village","NY",40.72,-73.74
"Queens Village","NY",40.71,-73.74
"Jamaica","NY",40.65,-73.8
"Jamaica","NY",40.71,-73.79
"Jamaica","NY",40.7,-73.79
"Jamaica","NY",40.67,-73.77
"Jamaica","NY",40.7,-73.81
"Jamaica","NY",40.67,-73.8
"Far Rockaway","NY",40.6,-73.76
"Arverne","NY",40.59,-73.8
"Far Rockaway","NY",40.6,-73.82
"Rockaway Park","NY",40.58,-73.85
"Breezy Point","NY",40.56,-73.91
"Staten Island","NY",40.63,-74.09
"Staten Island","NY",40.63,-74.14
"Staten Island","NY",40.63,-74.16
"Staten Island","NY",40.61,-74.09
"Staten Island","NY",40.6,-74.08
"Staten Island","NY",40.57,-74.12
"Staten Island","NY",40.51,-74.24
"Staten Island","NY",40.55,-74.15
"Staten Island","NY",40.53,-74.21
"Staten Island","NY",40.63,-74.12
"Staten Island","NY",40.61,-74.18
"Staten Island","NY",40.54,-74.18
"Staten Island","NY",40.61,-74.15
"Amityville","NY",40.69,-73.41
"Babylon","NY",40.69,-73.33
"North Babylon","NY",40.73,-73.32
"West Babylon","NY",40.72,-73.36
"Bayport","NY",40.74,-73.06
"Bay Shore","NY",40.73,-73.26
"Bellport","NY",40.77,-72.95
"Blue Point","NY",40.75,-73.03
"Bohemia","NY",40.77,-73.11
"Brentwood","NY",40.78,-73.25
"Brightwaters","NY",40.72,-73.27
"Brookhaven","NY",40.78,-72.92
"Centereach","NY",40.87,-73.08
"Centerport","NY",40.89,-73.38
"Central Islip","NY",40.78,-73.2
"Cold Spring Harbor","NY",40.87,-73.45
"Commack","NY",40.84,-73.28
"Copiague","NY",40.68,-73.4
"Coram","NY",40.88,-73.01
"Deer Park","NY",40.76,-73.33
"East Islip","NY",40.73,-73.18
"East Northport","NY",40.87,-73.32
"East Setauket","NY",40.93,-73.11
"Farmingville","NY",40.83,-73.04
"Greenlawn","NY",40.86,-73.36
"Holbrook","NY",40.8,-73.07
"Holtsville","NY",40.81,-73.04
"Huntington","NY",40.87,-73.41
"Huntington Station","NY",40.82,-73.38
"Melville","NY",40.79,-73.41
"Islandia","NY",40.92,-72.64
"Islip","NY",40.73,-73.21
"Islip Terrace","NY",40.75,-73.18
"Kings Park","NY",40.89,-73.24
"Lake Grove","NY",40.86,-73.12
"Lindenhurst","NY",40.69,-73.37
"Medford","NY",40.82,-72.98
"Miller Place","NY",40.95,-72.99
"Mount Sinai","NY",40.93,-73.01
"Nesconset","NY",40.84,-73.14
"Northport","NY",40.91,-73.33
"Oakdale","NY",40.74,-73.13
"Patchogue","NY",40.77,-73
"Port Jefferson Station","NY",40.91,-73.05
"Port Jefferson","NY",40.95,-73.06
"Rocky Point","NY",40.95,-72.93
"Ronkonkoma","NY",40.82,-73.12
"Saint James","NY",40.88,-73.16
"Sayville","NY",40.74,-73.07
"Selden","NY",40.87,-73.04
"Shoreham","NY",40.95,-72.9
"Smithtown","NY",40.85,-73.21
"Hauppauge","NY",40.82,-73.21
"Sound Beach","NY",40.96,-72.97
"Stony Brook","NY",40.91,-73.13
"Wading River","NY",40.95,-72.84
"West Islip","NY",40.71,-73.3
"West Sayville","NY",40.73,-73.1
"Wyandanch","NY",40.75,-73.37
"Riverhead","NY",40.93,-72.65
"Calverton","NY",40.93,-72.75
"Center Moriches","NY",40.8,-72.8
"Cutchogue","NY",41.01,-72.47
"East Hampton","NY",41,-72.19
"East Marion","NY",41.13,-72.34
"East Moriches","NY",40.81,-72.76
"Eastport","NY",40.82,-72.72
"East Quogue","NY",40.85,-72.58
"Greenport","NY",41.1,-72.37
"Hampton Bays","NY",40.88,-72.52
"Laurel","NY",40.96,-72.55
"Manorville","NY",40.86,-72.8
"Mastic","NY",40.8,-72.85
"Mastic Beach","NY",40.76,-72.85
"Mattituck","NY",40.99,-72.54
"Middle Island","NY",40.89,-72.96
"Montauk","NY",41.04,-71.95
"Moriches","NY",40.81,-72.82
"Orient","NY",41.15,-72.28
"Peconic","NY",41.04,-72.45
"Ridge","NY",40.9,-72.88
"Sag Harbor","NY",41,-72.31
"Shirley","NY",40.79,-72.87
"Southampton","NY",40.9,-72.41
"Southold","NY",41.06,-72.42
"Water Mill","NY",40.92,-72.34
"Westhampton","NY",40.82,-72.68
"Westhampton Beach","NY",40.82,-72.63
"Yaphank","NY",40.83,-72.92
"Amawalk","NY",41.29,-73.76
"Ardsley","NY",41.01,-73.84
"Armonk","NY",41.13,-73.7
"Baldwin Place","NY",41.33,-73.75
"Bedford","NY",41.2,-73.63
"Bedford Hills","NY",41.24,-73.69
"Briarcliff Manor","NY",41.15,-73.83
"Buchanan","NY",41.26,-73.94
"Chappaqua","NY",41.17,-73.78
"Cross River","NY",41.27,-73.6
"Croton On Hudson","NY",41.22,-73.89
"Dobbs Ferry","NY",41.01,-73.87
"Elmsford","NY",41.06,-73.82
"Goldens Bridge","NY",41.29,-73.67
"Granite Springs","NY",41.32,-73.76
"Harrison","NY",40.97,-73.72
"Hartsdale","NY",41.03,-73.81
"Hawthorne","NY",41.1,-73.8
"Irvington","NY",41.04,-73.86
"Jefferson Valley","NY",41.33,-73.8
"Katonah","NY",41.27,-73.69
"Larchmont","NY",40.93,-73.76
"Mahopac","NY",41.37,-73.75
"Mamaroneck","NY",40.95,-73.73
"Millwood","NY",41.2,-73.79
"Mohegan Lake","NY",41.31,-73.85
"Montrose","NY",41.25,-73.94
"Mount Kisco","NY",41.2,-73.73
"Mount Vernon","NY",40.91,-73.84
"Mount Vernon","NY",40.92,-73.83
"Mount Vernon","NY",40.91,-73.82
"North Salem","NY",41.33,-73.61
"Ossining","NY",41.18,-73.85
"Peekskill","NY",41.29,-73.92
"Cortlandt Manor","NY",41.3,-73.89
"Pleasantville","NY",41.13,-73.79
"Port Chester","NY",41.01,-73.67
"Pound Ridge","NY",41.21,-73.58
"Purchase","NY",41.04,-73.72
"Purdys","NY",41.33,-73.67
"Putnam Valley","NY",41.39,-73.84
"Rye","NY",40.98,-73.69
"Scarsdale","NY",40.99,-73.8
"Shrub Oak","NY",41.33,-73.83
"Somers","NY",41.33,-73.69
"South Salem","NY",41.26,-73.54
"Tarrytown","NY",41.08,-73.86
"Thornwood","NY",41.12,-73.78
"Valhalla","NY",41.08,-73.78
"Waccabuc","NY",41.29,-73.59
"Yorktown Heights","NY",41.3,-73.79
"White Plains","NY",41.03,-73.76
"White Plains","NY",41.05,-73.78
"West Harrison","NY",41.05,-73.74
"White Plains","NY",41.01,-73.75
"White Plains","NY",41.02,-73.78
"White Plains","NY",41.04,-73.81
"Yonkers","NY",40.94,-73.88
"Yonkers","NY",40.96,-73.88
"Yonkers","NY",40.92,-73.86
"Yonkers","NY",40.92,-73.89
"Hastings On Hudson","NY",40.99,-73.87
"Tuckahoe","NY",40.96,-73.82
"Bronxville","NY",40.94,-73.83
"Eastchester","NY",40.95,-73.81
"Yonkers","NY",40.97,-73.85
"New Rochelle","NY",40.92,-73.79
"Pelham","NY",40.9,-73.81
"Wykagyl","NY",40.95,-73.79
"New Rochelle","NY",40.9,-73.78
"Hammonton","NJ",39.63,-74.78
"Vincentown","NJ",39.87,-74.71
"Williamstown","NJ",39.65,-74.96
"Absecon","NJ",39.46,-74.51
"Brigantine","NJ",39.4,-74.38
"Absecon","NJ",39.47,-74.5
"Egg Harbor City","NJ",39.55,-74.62
"Linwood","NJ",39.35,-74.57
"Northfield","NJ",39.37,-74.55
"Pleasantville","NJ",39.39,-74.52
"Egg Harbor Township","NJ",39.4,-74.6
"Port Republic","NJ",39.53,-74.49
"Somers Point","NJ",39.32,-74.6
"Woodbine","NJ",39.28,-74.8
"Buena","NJ",39.52,-74.9
"Dorothy","NJ",39.41,-74.83
"Estell Manor","NJ",39.38,-74.81
"Landisville","NJ",39.52,-74.94
"Mays Landing","NJ",39.48,-74.76
"Milmay","NJ",39.44,-74.88
"Minotola","NJ",39.52,-74.95
"Newfield","NJ",39.56,-75.01
"Newtonville","NJ",39.56,-74.86
"Richland","NJ",39.49,-74.87
"Vineland","NJ",39.49,-75.02
"Atlantic City","NJ",39.36,-74.44
"Margate City","NJ",39.33,-74.51
"Longport","NJ",39.31,-74.53
"Ventnor City","NJ",39.34,-74.48
"Hampton","NJ",40.68,-74.97
"Bloomfield","NJ",40.8,-74.19
"Fairfield","NJ",40.88,-74.29
"Caldwell","NJ",40.85,-74.28
"Cedar Grove","NJ",40.86,-74.23
"East Orange","NJ",40.77,-74.21
"East Orange","NJ",40.76,-74.22
"Essex Fells","NJ",40.83,-74.28
"Glen Ridge","NJ",40.8,-74.2
"Livingston","NJ",40.79,-74.32
"Maplewood","NJ",40.73,-74.27
"Millburn","NJ",40.72,-74.3
"Montclair","NJ",40.81,-74.22
"Montclair","NJ",40.84,-74.2
"Verona","NJ",40.83,-74.24
"Orange","NJ",40.77,-74.24
"West Orange","NJ",40.79,-74.26
"Roseland","NJ",40.82,-74.3
"Short Hills","NJ",40.74,-74.33
"South Orange","NJ",40.75,-74.26
"Newark","NJ",40.74,-74.17
"Newark","NJ",40.74,-74.2
